#   Data imported from folder=prg HD:Users:ilavsky:Desktop:Software issues:P(r):
#   Data file name=Data.txt
#         S          J EXP       ERROR       J REG       I REG
#   
#   IgorExperimentName=Test P(r)
#   DataFolderinIgor=root:SAS:ImportedData:Data:
#   DistributionTypeModelled=Volume distribution
#   CursorAPosition=0
#   CursorBPosition=476
#   NumberOfModelledDistributions=1
#   UseInterference=0
#   UseSlitSmearedData=0
#   SlitLength=0
#   SASBackground=0
#   FitSASBackground=1
#   Dist1ShapeModel=spheroid
#   Dist1ScatShapeParam1=1
#   Dist1ScatShapeParam2=1
#   Dist1ScatShapeParam3=1
#   Dist1ScatShapeParam4=0
#   Dist1ScatShapeParam5=0
#   Dist1DistributionType=Gauss
#   Dist1Formula=P(x)=(1/(Width*sqrt(2*pi)) * exp(-(x-Mean)^2/(2*Width^2))
#   Dist1NegligibleFraction=0.01
#   Dist1FitShape=1
#   Dist1FitLocation=0
#   Dist1FitScale=1
#   Dist1FitVol=1
#   Dist1VolFraction=0.02
#   Dist1Location=330
#   Dist1Scale=5
#   Dist1Shape=0.5
#   Dist1VolFractionError=0
#   Dist1LocationError=0
#   Dist1ScaleError=0
#   Dist1ShapeError=0
#   Dist1NumberOfPoints=50
#   Dist1Contrast=0.01
#   Dist1UseInterference=0
#   UsersComment=Result from Modeling Tue, Jul 22, 2008  3:26:20 PM
#   Wname=ModelingIntensity_0
#   Units=cm-1
#   Exported=Fri, Aug 22, 2008 7:34:59 PM
Q_synth	R_Synth	S_synth
0.231099992990494	1.05857078051339e-06	3.17571234154016e-08
0.231600001454353	9.91858087348889e-07	2.97557426204667e-08
0.232099995017052	9.21166795171088e-07	2.76350038551326e-08
0.232700005173683	8.33631142815598e-07	2.50089342844679e-08
0.233199998736382	7.60578269334046e-07	2.28173480800214e-08
0.233700007200241	6.89333075947252e-07	2.06799922784176e-08
0.234200000762939	6.21599306184908e-07	1.86479791855472e-08
0.23479999601841	5.47147371951768e-07	1.6414421158553e-08
0.235300004482269	4.92411106920275e-07	1.47723332076083e-08
0.235799998044968	4.45558459576747e-07	1.33667537873024e-08
0.236399993300438	4.01007957529e-07	1.203023872587e-08
0.236900001764297	3.74350903710968e-07	1.1230527111329e-08
0.237399995326996	3.57585674108419e-07	1.07275702232526e-08
0.237900003790855	3.50776411463126e-07	1.05232923438938e-08
0.238499999046326	3.55444703073343e-07	1.06633410922003e-08
0.238999992609024	3.69467841674938e-07	1.10840352502482e-08
0.239500001072884	3.91925300212059e-07	1.17577590063618e-08
0.239999994635582	4.21866237326284e-07	1.26559871197885e-08
0.240600004792213	4.66077315469056e-07	1.39823194640717e-08
0.241099998354912	5.08313542402378e-07	1.52494062720713e-08
0.241600006818771	5.53972417180432e-07	1.6619172515413e-08
0.24210000038147	6.01597093024557e-07	1.80479127907367e-08
0.24269999563694	6.59270826921617e-07	1.97781248076485e-08
0.2432000041008	7.06072566432325e-07	2.11821769929697e-08
0.243699997663498	7.50255413793164e-07	2.25076624137949e-08
0.244299992918968	7.98036711304488e-07	2.39411013391346e-08
0.244800001382828	8.32172326588966e-07	2.4965169797669e-08
0.245299994945526	8.6012754748797e-07	2.58038264246391e-08
0.245800003409386	8.81151381226829e-07	2.64345414368049e-08
0.246399998664856	8.96472424318387e-07	2.68941727295516e-08
0.246900007128716	9.00618858188744e-07	2.70185657456623e-08
0.247400000691414	8.96840697823426e-07	2.69052209347028e-08
0.247899994254112	8.85283557996348e-07	2.65585067398904e-08
0.248500004410744	8.61656262392654e-07	2.58496878717796e-08
0.248999997973442	8.34497352324879e-07	2.50349205697464e-08
0.249500006437302	8.01340124457277e-07	2.40402037337183e-08
0.250099986791611	7.54910623095774e-07	2.26473186928732e-08
0.250600010156631	7.11884548403045e-07	2.13565364520913e-08
0.25110000371933	6.66113134558785e-07	1.99833940367635e-08
0.251599997282028	6.18763666284553e-07	1.85629099885366e-08
0.25220000743866	5.61531045133303e-07	1.68459313539991e-08
0.252700001001358	5.14867622870014e-07	1.54460286861004e-08
0.253199994564056	4.70331641917996e-07	1.41099492575399e-08
0.253699988126755	4.28957155030666e-07	1.286871465092e-08
0.254299998283386	3.84776653392134e-07	1.1543299601764e-08
0.254799991846085	3.53438813939428e-07	1.06031644181828e-08
0.255299985408783	3.27749357828049e-07	9.83248073484148e-09
0.255800008773804	3.08161749504186e-07	9.24485248512558e-09
0.256399989128113	2.93097959523913e-07	8.79293878571738e-09
0.256900012493134	2.87679214241291e-07	8.63037642723874e-09
0.257400006055832	2.88643635353636e-07	8.65930906060909e-09
0.257999986410141	2.97828499767038e-07	8.93485499301115e-09
0.258500009775162	3.11650041508686e-07	9.34950124526057e-09
0.25900000333786	3.30443913057929e-07	9.91331739173786e-09
0.259499996900558	3.5349103696683e-07	1.06047311090049e-08
0.26010000705719	3.85606456609979e-07	1.15681936982994e-08
0.260600000619888	4.1503152252245e-07	1.24509456756735e-08
